# capturado=2026-07-22T13:29:50.244337 puerto=COM3
# Prueba GPS Quectel L86-M33
# L86 detectado a 115200 baudios
# Configurado: 115200 baudios, 10 Hz, RMC+GGA
t_us,lat,lon,v_ms,rumbo,sats,hdop
2096668,4.638468,-74.082183,0.00,288.3,0,0.00
# *** FIX CONSEGUIDO ***
# sats=0 hdop=99.90 fix=SI chars=119 edad_pos=0s
232197850,4.638658,-74.082390,0.00,203.8,9,1.08
232295942,4.638658,-74.082390,0.00,203.8,9,1.08
232300371,4.638658,-74.082390,0.00,203.8,9,1.08
232398317,4.638658,-74.082390,0.00,203.8,9,1.08
232402745,4.638658,-74.082390,0.00,203.8,9,1.08
232500462,4.638658,-74.082390,0.00,203.8,9,1.08
232504893,4.638658,-74.082390,0.00,203.8,9,1.08
232603680,4.638658,-74.082390,0.00,203.8,9,1.08
232608107,4.638658,-74.082390,0.00,203.8,9,1.08
232790997,4.638658,-74.082390,0.00,203.8,9,1.08
232795433,4.638658,-74.082390,0.00,203.8,9,1.08
232895118,4.638658,-74.082390,0.00,203.8,9,1.08
232899556,4.638658,-74.082390,0.00,203.8,9,1.08
232997616,4.638658,-74.082390,0.00,203.8,9,1.08
233002049,4.638658,-74.082390,0.00,203.8,9,1.08
233100822,4.638658,-74.082390,0.00,203.8,9,1.08
233105250,4.638658,-74.082390,0.00,203.8,9,1.08
# sats=9 hdop=1.08 fix=SI chars=324547 edad_pos=0s
233203749,4.638658,-74.082390,0.00,203.8,9,1.08
233208170,4.638658,-74.082390,0.00,203.8,9,1.08
233390149,4.638658,-74.082390,0.00,203.8,9,1.08
233394591,4.638658,-74.082390,0.00,203.8,9,1.08
233492261,4.638658,-74.082390,0.00,203.8,9,1.08
233496703,4.638658,-74.082390,0.00,203.8,9,1.08
233595217,4.638658,-74.082390,0.00,203.8,9,1.08
233599644,4.638658,-74.082390,0.00,203.8,9,1.08
233698073,4.638658,-74.082390,0.00,203.8,9,1.08
233702513,4.638658,-74.082390,0.00,203.8,9,1.08
233801873,4.638658,-74.082390,0.00,203.8,9,1.08
233806308,4.638658,-74.082390,0.00,203.8,9,1.08
233902963,4.638658,-74.082390,0.00,203.8,9,1.08
233907399,4.638658,-74.082390,0.00,203.8,9,1.08
234088843,4.638658,-74.082390,0.00,203.8,9,1.08
234093271,4.638658,-74.082390,0.00,203.8,9,1.08
# sats=9 hdop=1.08 fix=SI chars=326003 edad_pos=0s
234190450,4.638658,-74.082390,0.00,203.8,9,1.08
234194873,4.638658,-74.082390,0.00,203.8,9,1.08
234292700,4.638658,-74.082390,0.00,203.8,9,1.08
234297124,4.638658,-74.082390,0.00,203.8,9,1.08
234395680,4.638658,-74.082390,0.00,203.8,9,1.08
234400104,4.638658,-74.082390,0.00,203.8,9,1.08
234497328,4.638658,-74.082390,0.00,203.8,9,1.08
234501759,4.638658,-74.082390,0.00,203.8,9,1.08
234599925,4.638658,-74.082390,0.00,203.8,9,1.08
234604365,4.638658,-74.082390,0.00,203.8,9,1.08
234700993,4.638658,-74.082390,0.00,203.8,9,1.08
234705434,4.638658,-74.082390,0.00,203.8,9,1.08
234801700,4.638658,-74.082390,0.00,203.8,9,1.08
234806124,4.638658,-74.082390,0.00,203.8,9,1.08
234989426,4.638658,-74.082390,0.00,203.8,9,1.08
234993847,4.638658,-74.082390,0.00,203.8,9,1.08
235090904,4.638658,-74.082390,0.00,203.8,9,1.08
235095343,4.638658,-74.082390,0.00,203.8,9,1.08
# sats=9 hdop=1.08 fix=SI chars=327641 edad_pos=0s
235192112,4.638658,-74.082390,0.00,203.8,9,1.08
235196555,4.638658,-74.082390,0.00,203.8,9,1.08
235295662,4.638658,-74.082390,0.00,203.8,9,1.08
235300088,4.638658,-74.082390,0.00,203.8,9,1.08
235399034,4.638658,-74.082390,0.00,203.8,9,1.08
235403473,4.638658,-74.082390,0.00,203.8,9,1.08
235500865,4.638658,-74.082390,0.00,203.8,9,1.08
235505293,4.638658,-74.082390,0.00,203.8,9,1.08
235603386,4.638658,-74.082390,0.00,203.8,9,1.08
235607820,4.638658,-74.082390,0.00,203.8,9,1.08
235790426,4.638658,-74.082390,0.00,203.8,9,1.08
235794861,4.638658,-74.082390,0.00,203.8,9,1.08
235892110,4.638658,-74.082390,0.00,203.8,9,1.08
235896551,4.638658,-74.082390,0.00,203.8,9,1.08
235996128,4.638658,-74.082390,0.00,203.8,9,1.08
236000562,4.638658,-74.082390,0.00,203.8,9,1.08
236098267,4.638658,-74.082390,0.00,203.8,9,1.08
236102704,4.638658,-74.082390,0.00,203.8,9,1.08
# sats=9 hdop=1.08 fix=SI chars=329279 edad_pos=0s
236200822,4.638658,-74.082390,0.00,203.8,9,1.08
236205245,4.638658,-74.082390,0.00,203.8,9,1.08
236301632,4.638658,-74.082390,0.00,203.8,9,1.08
236306054,4.638658,-74.082390,0.00,203.8,9,1.08
236489615,4.638658,-74.082390,0.00,203.8,9,1.08
236494045,4.638658,-74.082390,0.00,203.8,9,1.08
236595405,4.638658,-74.082390,0.00,203.8,9,1.08
236599838,4.638658,-74.082390,0.00,203.8,9,1.08
236699172,4.638658,-74.082390,0.00,203.8,9,1.08
236703615,4.638658,-74.082390,0.00,203.8,9,1.08
236801019,4.638658,-74.082390,0.00,203.8,9,1.08
236805461,4.638658,-74.082390,0.00,203.8,9,1.08
236902359,4.638658,-74.082390,0.00,203.8,9,1.08
236906788,4.638658,-74.082390,0.00,203.8,9,1.08
237090482,4.638658,-74.082390,0.00,203.8,9,1.08
237094913,4.638658,-74.082390,0.00,203.8,9,1.08
# sats=9 hdop=1.08 fix=SI chars=330735 edad_pos=0s
237192395,4.638658,-74.082390,0.00,203.8,9,1.08
237196826,4.638658,-74.082390,0.00,203.8,9,1.08
237295680,4.638658,-74.082390,0.00,203.8,9,1.08
237300111,4.638658,-74.082390,0.00,203.8,9,1.08
237398873,4.638658,-74.082390,0.00,203.8,9,1.08
237403303,4.638658,-74.082390,0.00,203.8,9,1.08
237500947,4.638658,-74.082390,0.00,203.8,9,1.08
237505388,4.638658,-74.082390,0.00,203.8,9,1.08
237603305,4.638658,-74.082390,0.00,203.8,9,1.08
237607745,4.638658,-74.082390,0.00,203.8,9,1.08
237791173,4.638658,-74.082390,0.00,203.8,9,1.08
237795604,4.638658,-74.082390,0.00,203.8,9,1.08
237895859,4.638658,-74.082390,0.00,203.8,9,1.08
237900296,4.638658,-74.082390,0.00,203.8,9,1.08
237998149,4.638658,-74.082390,0.00,203.8,9,1.08
238002587,4.638658,-74.082390,0.00,203.8,9,1.08
238100005,4.638658,-74.082390,0.00,203.8,9,1.08
238104443,4.638658,-74.082390,0.00,203.8,9,1.08
# sats=9 hdop=1.08 fix=SI chars=332373 edad_pos=0s
238201031,4.638658,-74.082390,0.00,203.8,9,1.08
238205466,4.638658,-74.082390,0.00,203.8,9,1.08
238302034,4.638658,-74.082390,0.00,203.8,9,1.08
238306473,4.638658,-74.082390,0.00,203.8,9,1.08
238489661,4.638658,-74.082390,0.00,203.8,9,1.08
238494088,4.638658,-74.082390,0.00,203.8,9,1.08
238593121,4.638658,-74.082390,0.00,203.8,9,1.08
238597565,4.638658,-74.082390,0.00,203.8,9,1.08
238697149,4.638658,-74.082390,0.00,203.8,9,1.08
238701591,4.638658,-74.082390,0.00,203.8,9,1.08
238800728,4.638658,-74.082390,0.00,203.8,9,1.08
238805153,4.638658,-74.082390,0.00,203.8,9,1.08
238902111,4.638658,-74.082390,0.00,203.8,9,1.08
238906553,4.638658,-74.082390,0.00,203.8,9,1.08
239089788,4.638658,-74.082390,0.00,203.8,9,1.08
239094215,4.638658,-74.082390,0.00,203.8,8,1.13
# sats=8 hdop=1.13 fix=SI chars=333829 edad_pos=0s
239191478,4.638658,-74.082390,0.00,203.8,8,1.13
239195893,4.638658,-74.082390,0.00,203.8,8,1.13
239292441,4.638658,-74.082390,0.00,203.8,8,1.13
239296867,4.638658,-74.082390,0.00,203.8,8,1.13
239393055,4.638658,-74.082390,0.00,203.8,8,1.13
239397498,4.638658,-74.082390,0.00,203.8,8,1.13
239494861,4.638658,-74.082390,0.00,203.8,8,1.13
239499290,4.638658,-74.082390,0.00,203.8,8,1.13
239598006,4.638658,-74.082390,0.00,203.8,8,1.13
239602443,4.638658,-74.082390,0.00,203.8,8,1.13
239701172,4.638658,-74.082390,0.00,203.8,8,1.13
239705604,4.638658,-74.082390,0.00,203.8,8,1.13
239800942,4.638658,-74.082390,0.00,203.8,8,1.13
239805372,4.638658,-74.082390,0.00,203.8,8,1.13
239989623,4.638658,-74.082390,0.00,203.8,8,1.13
239994065,4.638658,-74.082390,0.00,203.8,8,1.13
240096786,4.638658,-74.082390,0.00,203.8,8,1.13
240101212,4.638658,-74.082390,0.00,203.8,8,1.13
# sats=8 hdop=1.13 fix=SI chars=335467 edad_pos=0s
240197619,4.638658,-74.082390,0.00,203.8,8,1.13
240202050,4.638658,-74.082390,0.00,203.8,8,1.13
240298524,4.638658,-74.082390,0.00,203.8,8,1.13
240302956,4.638658,-74.082390,0.00,203.8,8,1.14
240400133,4.638658,-74.082390,0.00,203.8,8,1.14
240404575,4.638658,-74.082390,0.00,203.8,9,1.08
240501088,4.638658,-74.082390,0.00,203.8,9,1.08
240505522,4.638658,-74.082390,0.00,203.8,9,1.08
240693043,4.638658,-74.082390,0.00,203.8,9,1.08
240697477,4.638658,-74.082390,0.00,203.8,9,1.08
240795706,4.638658,-74.082390,0.00,203.8,9,1.08
240800120,4.638658,-74.082390,0.00,203.8,9,1.08
240898491,4.638658,-74.082390,0.41,129.9,9,1.08
240902922,4.638658,-74.082390,0.41,129.9,9,1.08
241000381,4.638632,-74.082417,0.44,131.8,9,1.08
241004807,4.638632,-74.082417,0.44,131.8,9,1.08
241101203,4.638632,-74.082417,0.46,133.7,9,1.08
241105631,4.638632,-74.082417,0.46,133.7,9,1.08
# sats=9 hdop=1.08 fix=SI chars=337105 edad_pos=0s
241291957,4.638630,-74.082417,0.46,135.3,9,1.08
241296397,4.638630,-74.082417,0.46,135.3,9,1.08
241394012,4.638630,-74.082417,0.47,136.9,9,1.08
241398442,4.638630,-74.082417,0.47,136.9,9,1.12
241496224,4.638630,-74.082417,0.47,138.2,9,1.12
241500653,4.638630,-74.082417,0.47,138.2,9,1.12
241598937,4.638628,-74.082417,0.48,139.5,9,1.12
241603366,4.638628,-74.082417,0.48,139.5,9,1.12
241700978,4.638628,-74.082417,0.49,140.5,9,1.12
241705426,4.638628,-74.082417,0.49,140.5,9,1.12
241801997,4.638628,-74.082417,0.51,141.3,9,1.12
241806434,4.638628,-74.082417,0.51,141.3,9,1.12
241991503,4.638627,-74.082415,0.52,142.0,9,1.12
241996037,4.638627,-74.082415,0.52,142.0,10,0.99
242095935,4.638627,-74.082413,0.54,142.4,10,0.99
242100474,4.638627,-74.082413,0.54,142.4,10,0.99
# sats=10 hdop=0.99 fix=SI chars=338563 edad_pos=0s
242198328,4.638625,-74.082412,0.56,142.7,10,0.99
242202852,4.638625,-74.082412,0.56,142.7,10,0.99
242300914,4.638625,-74.082412,0.58,142.9,10,0.99
242305456,4.638625,-74.082412,0.58,142.9,10,0.99
242403188,4.638625,-74.082410,0.60,143.0,10,0.99
242407736,4.638625,-74.082410,0.60,143.0,10,0.97
242592882,4.638623,-74.082408,0.62,143.0,10,0.97
242597420,4.638623,-74.082408,0.62,143.0,10,0.97
242697050,4.638623,-74.082408,0.64,143.0,10,0.97
242701593,4.638623,-74.082408,0.64,143.0,10,0.97
242799665,4.638623,-74.082408,0.64,142.9,10,0.97
242804201,4.638623,-74.082408,0.64,142.9,10,0.97
242902117,4.638623,-74.082407,0.65,142.8,10,0.97
242906666,4.638623,-74.082407,0.65,142.8,10,0.97
243092283,4.638622,-74.082405,0.66,142.6,10,0.97
243096820,4.638622,-74.082405,0.66,142.6,10,0.97
# sats=10 hdop=0.97 fix=SI chars=340027 edad_pos=0s
243196752,4.638622,-74.082403,0.67,142.3,10,0.97
243201285,4.638622,-74.082403,0.67,142.3,10,0.97
243300472,4.638622,-74.082403,0.68,142.0,10,0.97
243305006,4.638622,-74.082403,0.68,142.0,10,0.97
243402426,4.638620,-74.082402,0.70,141.6,10,0.97
243406953,4.638620,-74.082402,0.70,141.6,10,0.97
243595805,4.638620,-74.082402,0.72,141.3,10,0.97
243600338,4.638620,-74.082402,0.72,141.3,10,0.97
243700419,4.638618,-74.082400,0.73,141.0,10,0.97
243704951,4.638618,-74.082400,0.73,141.0,10,0.97
243803627,4.638618,-74.082400,0.74,140.7,10,0.97
243808047,4.638618,-74.082400,0.74,140.7,9,1.10
243994100,4.638617,-74.082398,0.75,140.5,9,1.10
243998649,4.638617,-74.082398,0.75,140.5,10,0.97
244096589,4.638617,-74.082398,0.76,140.3,10,0.97
244101007,4.638617,-74.082398,0.76,140.3,9,1.10
# sats=9 hdop=1.10 fix=SI chars=341489 edad_pos=0s
244199368,4.638617,-74.082398,0.76,140.0,9,1.10
244203793,4.638617,-74.082398,0.76,140.0,9,1.10
244301404,4.638615,-74.082397,0.76,139.8,9,1.10
244305827,4.638615,-74.082397,0.76,139.8,9,1.10
244403964,4.638615,-74.082397,0.76,139.5,9,1.10
244408391,4.638615,-74.082397,0.76,139.5,9,1.10
244592193,4.638615,-74.082395,0.76,139.3,9,1.10
244596618,4.638615,-74.082395,0.76,139.3,9,1.10
244696793,4.638613,-74.082395,0.77,139.0,9,1.10
244701213,4.638613,-74.082395,0.77,139.0,9,1.10
244801663,4.638613,-74.082395,0.77,138.8,9,1.10
244806207,4.638613,-74.082395,0.77,138.8,10,0.97
244904292,4.638613,-74.082393,0.78,138.5,10,0.97
244908827,4.638613,-74.082393,0.78,138.5,10,0.97
245091771,4.638612,-74.082392,0.78,138.2,10,0.97
245096306,4.638612,-74.082392,0.78,138.2,10,0.97
# sats=10 hdop=0.97 fix=SI chars=342948 edad_pos=0s
245196848,4.638612,-74.082392,0.78,137.9,10,0.97
245201383,4.638612,-74.082392,0.78,137.9,10,0.97
245300255,4.638612,-74.082392,0.79,137.6,10,0.97
245304795,4.638612,-74.082392,0.79,137.6,10,0.97
245402218,4.638612,-74.082390,0.78,137.3,10,0.97
245406767,4.638612,-74.082390,0.78,137.3,10,0.97
245593980,4.638610,-74.082390,0.78,137.0,10,0.97
245598531,4.638610,-74.082390,0.78,137.0,10,0.97
245697602,4.638610,-74.082388,0.78,136.7,10,0.97
245702133,4.638610,-74.082388,0.78,136.7,10,0.97
245800414,4.638610,-74.082388,0.78,136.4,10,0.97
245804952,4.638610,-74.082388,0.78,136.4,10,0.97
245903328,4.638610,-74.082387,0.78,136.0,10,0.97
245907860,4.638610,-74.082387,0.78,136.0,10,0.97
246092486,4.638610,-74.082387,0.77,135.7,10,0.97
246097022,4.638610,-74.082387,0.77,135.7,10,0.97
# sats=10 hdop=0.97 fix=SI chars=344412 edad_pos=0s
246197076,4.638608,-74.082387,0.76,135.4,10,0.97
246201617,4.638608,-74.082387,0.76,135.4,10,0.97
246300696,4.638608,-74.082387,0.44,135.5,10,0.97
246305234,4.638608,-74.082387,0.44,135.5,10,0.97
246402632,4.638608,-74.082387,0.41,145.3,10,0.97
246407168,4.638608,-74.082387,0.41,145.3,10,0.97
246593963,4.638607,-74.082385,0.43,141.9,10,0.97
246598508,4.638607,-74.082385,0.43,141.9,10,0.97
246696824,4.638607,-74.082385,0.44,146.9,10,0.97
246701364,4.638607,-74.082385,0.44,146.9,10,0.97
246801102,4.638607,-74.082385,0.47,145.7,10,0.97
246805644,4.638607,-74.082385,0.47,145.7,11,0.95
246905177,4.638607,-74.082385,0.48,146.9,11,0.95
246909728,4.638607,-74.082385,0.48,146.9,11,0.95
247094224,4.638605,-74.082385,0.50,150.1,11,0.95
247098767,4.638605,-74.082385,0.50,150.1,11,0.98
# sats=11 hdop=0.98 fix=SI chars=345876 edad_pos=0s
247198678,4.638605,-74.082385,0.52,152.5,11,0.98
247203210,4.638605,-74.082385,0.52,152.5,11,0.98
247301074,4.638603,-74.082385,0.54,154.4,11,0.98
247305615,4.638603,-74.082385,0.54,154.4,11,0.98
247495337,4.638603,-74.082383,0.56,153.7,11,0.98
247499872,4.638603,-74.082383,0.56,153.7,11,0.98
247600926,4.638602,-74.082383,0.59,154.0,11,0.98
247605471,4.638602,-74.082383,0.59,154.0,11,0.98
247705512,4.638602,-74.082383,0.60,155.2,11,0.98
247710035,4.638602,-74.082383,0.60,155.2,11,0.95
247893417,4.638600,-74.082383,0.62,157.1,11,0.95
247897942,4.638600,-74.082383,0.62,157.1,11,0.95
247997843,4.638600,-74.082383,0.63,158.1,11,0.95
248002372,4.638600,-74.082383,0.63,158.1,11,0.95
248101543,4.638600,-74.082383,0.63,159.7,11,0.95
248106071,4.638600,-74.082383,0.63,159.7,11,0.95
# sats=11 hdop=0.95 fix=SI chars=347340 edad_pos=0s
248293448,4.638598,-74.082383,0.63,160.1,11,0.95
248297976,4.638598,-74.082383,0.63,160.1,11,0.95
248398410,4.638598,-74.082382,0.62,160.0,11,0.95
248402940,4.638598,-74.082382,0.62,160.0,11,0.95
248501337,4.638598,-74.082382,0.62,160.4,11,0.95
248505869,4.638598,-74.082382,0.62,160.4,11,0.95
248694595,4.638597,-74.082382,0.62,157.6,11,0.95
248699129,4.638597,-74.082382,0.62,157.6,11,0.95
248799857,4.638597,-74.082382,0.62,157.7,11,0.95
248804397,4.638597,-74.082382,0.62,157.7,11,0.95
248903551,4.638597,-74.082382,0.62,158.3,11,0.95
248908078,4.638597,-74.082382,0.62,158.3,11,0.95
249093465,4.638595,-74.082382,0.61,158.5,11,0.95
249097989,4.638595,-74.082382,0.61,158.5,11,0.95
# sats=11 hdop=0.95 fix=SI chars=348621 edad_pos=0s
249197574,4.638595,-74.082382,0.61,159.0,11,0.95
249202106,4.638595,-74.082382,0.61,159.0,11,0.95
249301956,4.638595,-74.082382,0.61,160.5,11,0.95
249306493,4.638595,-74.082382,0.61,160.5,11,0.95
249491728,4.638593,-74.082380,0.60,160.1,11,0.95
249496259,4.638593,-74.082380,0.60,160.1,11,0.95
249597208,4.638593,-74.082380,0.60,159.5,11,0.95
249601748,4.638593,-74.082380,0.60,159.5,11,0.95
249701435,4.638593,-74.082380,0.60,157.6,11,0.95
249705962,4.638593,-74.082380,0.60,157.6,11,0.95
249804397,4.638592,-74.082378,0.61,157.7,11,0.95
249808922,4.638592,-74.082378,0.61,157.7,11,0.95
249992553,4.638590,-74.082378,0.62,157.9,11,0.95
249997091,4.638590,-74.082378,0.62,157.9,11,0.95
250097838,4.638590,-74.082378,0.64,158.0,11,0.95
250102388,4.638590,-74.082378,0.64,158.0,11,0.95
# sats=11 hdop=0.95 fix=SI chars=350085 edad_pos=0s
250202071,4.638590,-74.082378,0.65,158.2,11,0.95
250206613,4.638590,-74.082378,0.65,158.2,11,0.95
250392553,4.638590,-74.082378,0.64,160.4,11,0.95
250397085,4.638590,-74.082378,0.64,160.4,11,0.95
250496824,4.638590,-74.082380,0.56,161.8,11,0.95
250501361,4.638590,-74.082380,0.56,161.8,11,0.95
250601491,4.638590,-74.082380,0.54,162.3,11,0.95
250606033,4.638590,-74.082380,0.54,162.3,11,0.95
250794595,4.638590,-74.082380,0.51,163.3,11,0.95
250799119,4.638590,-74.082380,0.51,163.3,11,0.95
250898728,4.638590,-74.082380,0.47,163.8,11,0.95
250903256,4.638590,-74.082380,0.47,163.8,11,0.95
251001305,4.638592,-74.082380,0.44,166.1,11,0.95
251005848,4.638592,-74.082380,0.44,166.1,11,0.95
# sats=11 hdop=0.95 fix=SI chars=351366 edad_pos=0s
251192994,4.638592,-74.082380,0.40,169.0,11,0.95
251197537,4.638592,-74.082380,0.40,169.0,11,0.95
251297926,4.638592,-74.082382,0.00,172.0,11,0.95
251302478,4.638592,-74.082382,0.00,172.0,11,0.95
251402611,4.638592,-74.082382,0.00,176.5,11,0.95
251407153,4.638592,-74.082382,0.00,176.5,11,0.95
251505441,4.638592,-74.082382,0.00,178.3,11,0.95
251509981,4.638592,-74.082382,0.00,178.3,11,0.95
251692543,4.638592,-74.082382,0.00,178.3,11,0.95
251697075,4.638592,-74.082382,0.00,178.3,11,0.95
251796601,4.638592,-74.082382,0.00,178.3,11,0.95
251801141,4.638592,-74.082382,0.00,178.3,11,0.95
251900304,4.638592,-74.082382,0.00,178.3,11,0.95
251904850,4.638592,-74.082382,0.00,178.3,11,0.95
252002687,4.638592,-74.082382,0.00,178.3,11,0.95
252007230,4.638592,-74.082382,0.00,178.3,11,0.95
# sats=11 hdop=0.95 fix=SI chars=352830 edad_pos=0s
252192920,4.638592,-74.082382,0.00,178.3,11,0.95
252197451,4.638592,-74.082382,0.00,178.3,11,0.95
252297003,4.638592,-74.082382,0.00,178.3,11,0.95
252301554,4.638592,-74.082382,0.00,178.3,11,0.95
252401542,4.638592,-74.082382,0.00,178.3,11,0.95
252406076,4.638592,-74.082382,0.00,178.3,11,0.95
252504261,4.638592,-74.082382,0.00,178.3,11,0.95
252508807,4.638592,-74.082382,0.00,178.3,11,0.95
252693543,4.638592,-74.082382,0.00,178.3,11,0.95
252698076,4.638592,-74.082382,0.00,178.3,11,0.95
252799027,4.638592,-74.082382,0.00,178.3,11,0.95
252803578,4.638592,-74.082382,0.00,178.3,11,0.95
252902212,4.638592,-74.082382,0.00,178.3,11,0.95
252906763,4.638592,-74.082382,0.00,178.3,10,1.04
253092268,4.638592,-74.082382,0.00,178.3,10,1.04
253096818,4.638592,-74.082382,0.00,178.3,10,1.04
# sats=10 hdop=1.04 fix=SI chars=354294 edad_pos=0s
253195752,4.638592,-74.082382,0.00,178.3,10,1.04
253200280,4.638592,-74.082382,0.00,178.3,10,1.04
253299610,4.638592,-74.082382,0.00,178.3,10,1.04
253304148,4.638592,-74.082382,0.00,178.3,10,1.04
253402551,4.638592,-74.082382,0.00,178.3,10,1.04
253407082,4.638592,-74.082382,0.00,178.3,10,1.04
253593706,4.638592,-74.082382,0.00,178.3,10,1.04
253598252,4.638592,-74.082382,0.00,178.3,10,1.04
253697050,4.638592,-74.082382,0.00,178.3,10,1.04
253701596,4.638592,-74.082382,0.00,178.3,10,1.04
253800649,4.638592,-74.082382,0.00,178.3,10,1.04
253805182,4.638592,-74.082382,0.00,178.3,10,1.04
253902589,4.638592,-74.082382,0.00,178.3,10,1.04
253907118,4.638592,-74.082382,0.00,178.3,10,1.04
254092534,4.638592,-74.082382,0.00,178.3,10,1.04
254096957,4.638592,-74.082382,0.00,178.3,9,1.19
# sats=9 hdop=1.19 fix=SI chars=355757 edad_pos=0s
254194261,4.638592,-74.082382,0.00,178.3,9,1.19
254198694,4.638592,-74.082382,0.00,178.3,9,1.19
254296158,4.638592,-74.082382,0.00,178.3,9,1.19
254300596,4.638592,-74.082382,0.00,178.3,9,1.19
254398933,4.638592,-74.082382,0.00,178.3,9,1.19
254403371,4.638592,-74.082382,0.00,178.3,9,1.19
254501431,4.638592,-74.082382,0.00,178.3,9,1.19
254505866,4.638592,-74.082382,0.00,178.3,9,1.19
254605628,4.638592,-74.082382,0.00,178.3,9,1.19
254610049,4.638592,-74.082382,0.00,178.3,9,1.19
254791822,4.638592,-74.082382,0.00,178.3,9,1.19
254796250,4.638592,-74.082382,0.00,178.3,9,1.19
254896197,4.638592,-74.082382,0.00,178.3,9,1.19
254900633,4.638592,-74.082382,0.00,178.3,9,1.19
254999584,4.638592,-74.082382,0.00,178.3,9,1.19
255004009,4.638592,-74.082382,0.00,178.3,9,1.19
255101502,4.638592,-74.082382,0.00,178.3,9,1.19
255105928,4.638592,-74.082382,0.00,178.3,9,1.19
# sats=9 hdop=1.19 fix=SI chars=357395 edad_pos=0s
255204537,4.638592,-74.082382,0.00,178.3,9,1.19
255208960,4.638592,-74.082382,0.00,178.3,9,1.19
255390170,4.638592,-74.082382,0.00,178.3,9,1.19
255394618,4.638592,-74.082382,0.00,178.3,9,1.19
255494942,4.638592,-74.082382,0.00,178.3,9,1.19
255499486,4.638592,-74.082382,0.00,178.3,10,1.09
255599277,4.638592,-74.082382,0.00,178.3,10,1.09
255603818,4.638592,-74.082382,0.00,178.3,10,1.09
255701604,4.638592,-74.082382,0.00,178.3,10,1.09
255706132,4.638592,-74.082382,0.00,178.3,10,1.09
255891502,4.638592,-74.082382,0.00,178.3,10,1.09
255896037,4.638592,-74.082382,0.00,178.3,10,1.09
255994649,4.638592,-74.082382,0.00,178.3,10,1.09
255999180,4.638592,-74.082382,0.00,178.3,10,1.09
256098224,4.638592,-74.082382,0.00,178.3,10,1.09
256102764,4.638592,-74.082382,0.00,178.3,10,1.09
# sats=10 hdop=1.09 fix=SI chars=358857 edad_pos=0s
256200853,4.638592,-74.082382,0.00,178.3,10,1.09
256205394,4.638592,-74.082382,0.00,178.3,10,1.09
256304086,4.638592,-74.082382,0.00,178.3,10,1.09
256308644,4.638592,-74.082382,0.00,178.3,10,1.09
256491920,4.638592,-74.082382,0.00,178.3,10,1.09
256496455,4.638592,-74.082382,0.00,178.3,11,0.98
256595886,4.638592,-74.082382,0.00,178.3,11,0.98
256600438,4.638592,-74.082382,0.00,178.3,11,0.98
256700657,4.638592,-74.082382,0.00,178.3,11,0.98
256705192,4.638592,-74.082382,0.00,178.3,11,0.98
256806149,4.638592,-74.082382,0.00,178.3,11,0.98
256810695,4.638592,-74.082382,0.00,178.3,11,0.98
256994762,4.638592,-74.082382,0.00,178.3,11,0.98
256999306,4.638592,-74.082382,0.00,178.3,11,0.98
257098676,4.638592,-74.082382,0.00,178.3,11,0.98
257103222,4.638592,-74.082382,0.00,178.3,11,0.98
# sats=11 hdop=0.98 fix=SI chars=360321 edad_pos=0s
257201494,4.638592,-74.082382,0.00,178.3,11,0.98
257206027,4.638592,-74.082382,0.00,178.3,11,0.98
257305486,4.638592,-74.082382,0.00,178.3,11,0.98
257310026,4.638592,-74.082382,0.00,178.3,11,0.98
257492932,4.638592,-74.082382,0.00,178.3,11,0.98
257497487,4.638592,-74.082382,0.00,178.3,11,0.98
257598196,4.638592,-74.082382,0.00,178.3,11,0.98
257602739,4.638592,-74.082382,0.00,178.3,11,0.98
257702440,4.638592,-74.082382,0.00,178.3,11,0.98
257706980,4.638592,-74.082382,0.00,178.3,11,0.98
257805933,4.638592,-74.082382,0.00,178.3,11,0.98
257810489,4.638592,-74.082382,0.00,178.3,11,0.98
257992553,4.638592,-74.082382,0.00,178.3,11,0.98
257997085,4.638592,-74.082382,0.00,178.3,11,0.98
258102027,4.638592,-74.082382,0.00,178.3,11,0.98
258106570,4.638592,-74.082382,0.00,178.3,11,0.98
# sats=11 hdop=0.98 fix=SI chars=361785 edad_pos=0s
258205886,4.638592,-74.082382,0.00,178.3,11,0.98
258210424,4.638592,-74.082382,0.00,178.3,11,0.98
258393595,4.638592,-74.082382,0.00,178.3,11,0.98
258398124,4.638592,-74.082382,0.00,178.3,11,0.98
258498680,4.638592,-74.082382,0.00,178.3,11,0.98
258503213,4.638592,-74.082382,0.00,178.3,11,0.98
258602925,4.638592,-74.082382,0.00,178.3,11,0.98
258607481,4.638592,-74.082382,0.00,178.3,11,0.98
258793515,4.638592,-74.082382,0.00,178.3,11,0.98
258798057,4.638592,-74.082382,0.00,178.3,11,0.98
258897904,4.638592,-74.082382,0.00,178.3,11,0.98
258902444,4.638592,-74.082382,0.00,178.3,11,0.98
259002064,4.638592,-74.082382,0.00,178.3,11,0.98
259006620,4.638592,-74.082382,0.00,178.3,11,0.98
# sats=11 hdop=0.98 fix=SI chars=363066 edad_pos=0s
259193835,4.638592,-74.082382,0.00,178.3,11,0.98
259198376,4.638592,-74.082382,0.00,178.3,11,0.98
259298486,4.638592,-74.082382,0.00,178.3,11,0.98
259303026,4.638592,-74.082382,0.00,178.3,11,0.98
259401851,4.638592,-74.082382,0.00,178.3,11,0.98
