# capturado=2026-07-17T12:13:05.518306 puerto=COM3
275940281,-0.6873,-0.0661,9.8053,-0.118,0.081,0.055,-0.395,3.935
275950281,-0.6944,-0.0541,9.7957,-0.118,0.020,0.055,-0.398,3.941
275960281,-0.6634,-0.0565,9.8317,0.004,-0.011,-0.006,-0.400,3.931
275970281,-0.6849,-0.0613,9.8317,0.065,0.020,-0.006,-0.403,3.932
275980282,-0.6944,-0.0806,9.8293,0.034,0.020,-0.036,-0.415,3.937
275990283,-0.6777,-0.0734,9.8245,0.065,-0.011,-0.006,-0.423,3.934
276000282,-0.7064,-0.0468,9.8245,0.034,-0.011,-0.006,-0.419,3.944
276010281,-0.7135,-0.0685,9.8029,-0.027,0.050,0.055,-0.425,3.958
276020281,-0.6921,-0.0758,9.8173,-0.088,-0.041,0.086,-0.434,3.960
276030281,-0.6849,-0.0468,9.8197,-0.057,-0.102,-0.006,-0.430,3.958
276040281,-0.6944,-0.0468,9.8077,-0.027,0.050,0.055,-0.425,3.962
276050281,-0.6992,-0.0565,9.8365,0.034,0.081,0.086,-0.425,3.967
276060282,-0.6634,-0.0541,9.7981,-0.027,0.020,-0.036,-0.424,3.957
276070282,-0.6658,-0.0541,9.7885,-0.027,-0.102,-0.006,-0.424,3.948
276080281,-0.6682,-0.0468,9.8365,0.096,-0.041,0.055,-0.419,3.939
276090283,-0.6611,-0.0276,9.8341,0.034,-0.011,-0.006,-0.406,3.929
276100282,-0.6587,-0.0034,9.8149,0.004,-0.041,-0.006,-0.384,3.918
276110281,-0.6873,-0.0034,9.8173,0.065,0.020,-0.036,-0.363,3.922
276120282,-0.6539,-0.0059,9.8269,0.004,-0.041,-0.067,-0.345,3.909
276130281,-0.6658,-0.0227,9.8125,-0.027,-0.041,0.025,-0.337,3.903
276140281,-0.6730,-0.0324,9.7836,0.034,-0.011,-0.036,-0.332,3.902
276150281,-0.6921,-0.0613,9.8197,0.126,0.081,-0.036,-0.340,3.910
276160281,-0.7016,-0.0685,9.8125,0.034,-0.011,0.025,-0.352,3.920
276170282,-0.6992,-0.0782,9.7933,0.034,0.020,0.025,-0.367,3.929
276180282,-0.6754,-0.0854,9.8197,0.065,-0.041,0.025,-0.384,3.926
276190283,-0.7040,-0.0709,9.8149,0.034,-0.041,0.025,-0.393,3.935
276200281,-0.6730,-0.0709,9.8149,-0.057,-0.011,-0.036,-0.402,3.931
276210281,-0.6801,-0.0878,9.8269,-0.088,-0.041,0.025,-0.419,3.929
276220281,-0.6968,-0.0468,9.8029,0.034,0.020,-0.036,-0.415,3.937
276230281,-0.6682,-0.0517,9.8413,-0.027,-0.041,-0.036,-0.414,3.929
276240282,-0.6706,-0.0517,9.8245,-0.088,-0.011,-0.006,-0.413,3.924
276250281,-0.6873,-0.0492,9.7909,0.034,0.020,-0.067,-0.411,3.927
